Timestamp,Symbol,Direction,Entry Price,SL,TP,Confidence
2025-07-07 08:55:11,XAUUSDm,Sell,3335.449,3336.95,3332.45,0.27
2025-07-07 08:55:45,XAUUSDm,Sell,3335.449,3336.95,3332.45,0.27
2025-07-07 08:56:17,XAUUSDm,Sell,3335.449,3336.95,3332.45,0.27
2025-07-07 08:56:51,XAUUSDm,Sell,3335.449,3336.95,3332.45,0.27
2025-07-07 08:57:24,XAUUSDm,Sell,3335.449,3336.95,3332.45,0.27
2025-07-07 08:57:58,XAUUSDm,Sell,3335.449,3336.95,3332.45,0.27
2025-07-07 08:58:36,XAUUSDm,Sell,3335.449,3336.95,3332.45,0.27
2025-07-07 08:59:11,XAUUSDm,Sell,3335.449,3336.95,3332.45,0.27
2025-07-07 08:59:46,XAUUSDm,Sell,3335.449,3336.95,3332.45,0.27
2025-07-07 09:45:03,XAUUSDm,Sell,3330.824,3332.32,3327.82,0.27
2025-07-07 09:45:36,XAUUSDm,Sell,3330.824,3332.32,3327.82,0.27
2025-07-07 09:46:09,XAUUSDm,Sell,3330.824,3332.32,3327.82,0.27
2025-07-07 09:46:42,XAUUSDm,Sell,3330.824,3332.32,3327.82,0.27
2025-07-07 09:47:19,XAUUSDm,Sell,3330.824,3332.32,3327.82,0.27
2025-07-07 09:47:53,XAUUSDm,Sell,3330.824,3332.32,3327.82,0.27
2025-07-07 09:48:26,XAUUSDm,Sell,3330.824,3332.32,3327.82,0.27
2025-07-07 09:48:59,XAUUSDm,Sell,3330.824,3332.32,3327.82,0.27
2025-07-07 09:49:33,XAUUSDm,Sell,3330.824,3332.32,3327.82,0.27
2025-07-07 10:10:12,XAUUSDm,Sell,3327.588,3329.09,3324.59,0.26
2025-07-07 10:10:47,XAUUSDm,Sell,3327.588,3329.09,3324.59,0.26
2025-07-07 10:11:22,XAUUSDm,Sell,3327.588,3329.09,3324.59,0.26
2025-07-07 10:11:57,XAUUSDm,Sell,3327.588,3329.09,3324.59,0.26
2025-07-07 10:12:30,XAUUSDm,Sell,3327.588,3329.09,3324.59,0.26
2025-07-07 10:13:03,XAUUSDm,Sell,3327.588,3329.09,3324.59,0.26
2025-07-07 10:13:37,XAUUSDm,Sell,3327.588,3329.09,3324.59,0.26
2025-07-07 10:14:10,XAUUSDm,Sell,3327.588,3329.09,3324.59,0.26
2025-07-07 10:14:43,XAUUSDm,Sell,3327.588,3329.09,3324.59,0.26
2025-07-07 17:35:16,XAUUSDm,Sell,3311.406,3312.91,3308.41,0.26
2025-07-07 17:35:50,XAUUSDm,Sell,3311.406,3312.91,3308.41,0.26
2025-07-07 17:36:23,XAUUSDm,Sell,3311.406,3312.91,3308.41,0.26
2025-07-07 17:36:58,XAUUSDm,Sell,3311.406,3312.91,3308.41,0.26
2025-07-07 17:37:31,XAUUSDm,Sell,3311.406,3312.91,3308.41,0.26
2025-07-07 17:38:06,XAUUSDm,Sell,3311.406,3312.91,3308.41,0.26
2025-07-07 17:38:39,XAUUSDm,Sell,3311.406,3312.91,3308.41,0.26
2025-07-07 17:39:13,XAUUSDm,Sell,3311.406,3312.91,3308.41,0.26
2025-07-07 17:39:51,XAUUSDm,Sell,3311.406,3312.91,3308.41,0.26
2025-07-07 18:25:15,GBPJPYm,Buy,197.542,197.39,197.84,0.52
2025-07-07 18:25:53,GBPJPYm,Buy,197.542,197.39,197.84,0.52
2025-07-07 18:26:28,GBPJPYm,Buy,197.542,197.39,197.84,0.52
2025-07-07 18:27:02,GBPJPYm,Buy,197.542,197.39,197.84,0.52
2025-07-07 18:27:37,GBPJPYm,Buy,197.542,197.39,197.84,0.52
2025-07-07 18:28:12,GBPJPYm,Buy,197.542,197.39,197.84,0.52
2025-07-07 18:28:50,GBPJPYm,Buy,197.542,197.39,197.84,0.52
2025-07-07 18:29:26,GBPJPYm,Buy,197.542,197.39,197.84,0.52
2025-07-07 18:29:59,GBPJPYm,Buy,197.542,197.39,197.84,0.52
2025-07-07 19:05:37,GBPJPYm,Buy,197.283,197.13,197.58,0.51
2025-07-07 19:06:14,GBPJPYm,Buy,197.283,197.13,197.58,0.51
2025-07-07 19:06:49,GBPJPYm,Buy,197.283,197.13,197.58,0.51
2025-07-07 19:07:23,GBPJPYm,Buy,197.283,197.13,197.58,0.51
2025-07-07 19:08:00,GBPJPYm,Buy,197.283,197.13,197.58,0.51
2025-07-07 19:08:45,GBPJPYm,Buy,197.283,197.13,197.58,0.51
2025-07-07 19:09:20,GBPJPYm,Buy,197.283,197.13,197.58,0.51
2025-07-07 19:09:54,GBPJPYm,Buy,197.283,197.13,197.58,0.51
2025-07-07 20:30:22,GBPJPYm,Buy,197.856,197.71,198.16,0.52
2025-07-07 20:31:14,GBPJPYm,Buy,197.856,197.71,198.16,0.52
2025-07-07 20:31:54,GBPJPYm,Buy,197.856,197.71,198.16,0.52
2025-07-07 20:32:31,GBPJPYm,Buy,197.856,197.71,198.16,0.52
2025-07-07 20:33:10,GBPJPYm,Buy,197.856,197.71,198.16,0.52
2025-07-07 20:33:51,GBPJPYm,Buy,197.856,197.71,198.16,0.52
2025-07-07 20:34:28,GBPJPYm,Buy,197.856,197.71,198.16,0.52
2025-07-07 21:05:13,XAUUSDm,Sell,3302.947,3304.45,3299.95,0.24
2025-07-07 21:05:47,XAUUSDm,Sell,3302.947,3304.45,3299.95,0.24
2025-07-07 21:06:25,XAUUSDm,Sell,3302.947,3304.45,3299.95,0.24
2025-07-07 21:06:58,XAUUSDm,Sell,3302.947,3304.45,3299.95,0.24
2025-07-07 21:07:33,XAUUSDm,Sell,3302.947,3304.45,3299.95,0.24
2025-07-07 21:08:11,XAUUSDm,Sell,3302.947,3304.45,3299.95,0.24
2025-07-07 21:08:48,XAUUSDm,Sell,3302.947,3304.45,3299.95,0.24
2025-07-07 21:09:24,XAUUSDm,Sell,3302.947,3304.45,3299.95,0.24
2025-07-07 22:15:13,GBPJPYm,Buy,198.082,197.93,198.38,0.52
2025-07-07 22:16:01,GBPJPYm,Buy,198.082,197.93,198.38,0.52
2025-07-07 22:16:38,GBPJPYm,Buy,198.082,197.93,198.38,0.52
2025-07-07 22:17:17,GBPJPYm,Buy,198.082,197.93,198.38,0.52
2025-07-07 22:17:55,GBPJPYm,Buy,198.082,197.93,198.38,0.52
2025-07-07 22:18:30,GBPJPYm,Buy,198.082,197.93,198.38,0.52
2025-07-07 22:19:07,GBPJPYm,Buy,198.082,197.93,198.38,0.52
2025-07-07 22:19:46,GBPJPYm,Buy,198.082,197.93,198.38,0.52
2025-07-07 23:00:19,XAUUSDm,Sell,3308.036,3309.54,3305.04,0.24
2025-07-07 23:00:53,XAUUSDm,Sell,3308.036,3309.54,3305.04,0.24
2025-07-07 23:01:36,XAUUSDm,Sell,3308.036,3309.54,3305.04,0.24
2025-07-07 23:02:10,XAUUSDm,Sell,3308.036,3309.54,3305.04,0.24
2025-07-07 23:02:44,XAUUSDm,Sell,3308.036,3309.54,3305.04,0.24
2025-07-07 23:03:18,XAUUSDm,Sell,3308.036,3309.54,3305.04,0.24
2025-07-07 23:03:52,XAUUSDm,Sell,3308.036,3309.54,3305.04,0.24
2025-07-07 23:04:25,XAUUSDm,Sell,3308.036,3309.54,3305.04,0.24
2025-07-07 23:05:00,XAUUSDm,Sell,3308.036,3309.54,3305.04,0.24
2025-07-07 23:10:35,GBPJPYm,Buy,198.215,198.06,198.52,0.52
2025-07-07 23:10:45,XAUUSDm,Sell,3310.5,3312.0,3307.5,0.25
2025-07-07 23:11:17,GBPJPYm,Buy,198.215,198.06,198.52,0.52
2025-07-07 23:11:22,XAUUSDm,Sell,3310.5,3312.0,3307.5,0.25
2025-07-07 23:11:55,GBPJPYm,Buy,198.215,198.06,198.52,0.52
2025-07-07 23:12:02,XAUUSDm,Sell,3310.5,3312.0,3307.5,0.25
2025-07-07 23:12:34,GBPJPYm,Buy,198.215,198.06,198.52,0.52
2025-07-07 23:12:40,XAUUSDm,Sell,3310.5,3312.0,3307.5,0.25
2025-07-07 23:13:13,GBPJPYm,Buy,198.215,198.06,198.52,0.52
2025-07-07 23:13:19,XAUUSDm,Sell,3310.5,3312.0,3307.5,0.25
2025-07-07 23:13:52,GBPJPYm,Buy,198.215,198.06,198.52,0.52
2025-07-07 23:13:56,XAUUSDm,Sell,3310.5,3312.0,3307.5,0.25
2025-07-07 23:14:28,GBPJPYm,Buy,198.215,198.06,198.52,0.52
2025-07-07 23:14:33,XAUUSDm,Sell,3310.5,3312.0,3307.5,0.25
2025-07-07 23:20:08,GBPJPYm,Buy,198.244,198.09,198.54,0.52
2025-07-07 23:20:53,GBPJPYm,Buy,198.244,198.09,198.54,0.52
2025-07-07 23:21:29,GBPJPYm,Buy,198.244,198.09,198.54,0.52
2025-07-07 23:22:06,GBPJPYm,Buy,198.244,198.09,198.54,0.52
2025-07-07 23:22:46,GBPJPYm,Buy,198.244,198.09,198.54,0.52
2025-07-07 23:23:21,GBPJPYm,Buy,198.244,198.09,198.54,0.52
2025-07-07 23:24:02,GBPJPYm,Buy,198.244,198.09,198.54,0.52
2025-07-07 23:24:39,GBPJPYm,Buy,198.244,198.09,198.54,0.52
2025-07-07 23:45:16,GBPJPYm,Buy,198.464,198.31,198.76,0.52
2025-07-07 23:46:04,GBPJPYm,Buy,198.464,198.31,198.76,0.52
2025-07-07 23:46:41,GBPJPYm,Buy,198.464,198.31,198.76,0.52
2025-07-07 23:47:21,GBPJPYm,Buy,198.464,198.31,198.76,0.52
2025-07-07 23:47:58,GBPJPYm,Buy,198.464,198.31,198.76,0.52
2025-07-07 23:48:35,GBPJPYm,Buy,198.464,198.31,198.76,0.52
2025-07-07 23:49:11,GBPJPYm,Buy,198.464,198.31,198.76,0.52
2025-07-07 23:49:53,GBPJPYm,Buy,198.464,198.31,198.76,0.52
2025-07-07 23:55:21,GBPJPYm,Buy,198.492,198.34,198.79,0.52
2025-07-07 23:56:02,GBPJPYm,Buy,198.492,198.34,198.79,0.52
2025-07-07 23:56:41,GBPJPYm,Buy,198.492,198.34,198.79,0.52
2025-07-07 23:57:22,GBPJPYm,Buy,198.492,198.34,198.79,0.52
2025-07-07 23:57:58,GBPJPYm,Buy,198.492,198.34,198.79,0.52
2025-07-07 23:58:37,GBPJPYm,Buy,198.492,198.34,198.79,0.52
2025-07-07 23:59:13,GBPJPYm,Buy,198.492,198.34,198.79,0.52
2025-07-07 23:59:49,GBPJPYm,Buy,198.492,198.34,198.79,0.52
2025-07-08 00:40:09,GBPJPYm,Buy,198.712,198.56,199.01,0.52
2025-07-08 00:40:51,GBPJPYm,Buy,198.712,198.56,199.01,0.52
